CODIGO;NOMBRE;CATEGORIA;SUBCATEGORIA;TONALIDAD;COLORES;FORMATO;AMBIENTE;ESTILO;EMOCION;IMPACTO_VISUAL;TECNICA_VISUAL
1961;Elefante en blanco y negro;Animales;Elefantes;Blanco y Negro;plateado, gris;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
1962;Elefante entre mármoles;Animales;Elefantes;Metálico;plateado, gris;Horizontal;Infantil/Juvenil;Boho;Alegría;Equilibrado;Collage/Mixta
1965;Familia de elefantes al atardecer;Animales;Elefantes;Cálido;naranja, amarillo;Horizontal;Living;Boho;Armonía;Protagonista;Ilustrativa
1966;El Peso de la Sabana;Animales;Elefantes;Cálido;rojo, naranja;Horizontal;Living;Moderno;Armonía;Protagonista;Fotográfica
1967;Elefante con anteojos;Animales;Elefantes;Vibrante;naranja, amarillo;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Collage/Mixta
1968;Retrato de elefante;Animales;Elefantes;Blanco y Negro;gris, plateado;Horizontal;Hall de Entrada;Minimalista;Fuerza;Protagonista;Fotográfica
1969;Corazón de la Sabana;Animales;Elefantes;Vibrante;rojo, rosa;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
1970;Paso Firme;Animales;Elefantes;Cálido;naranja, amarillo;Horizontal;Living;Nórdico;Calma;Protagonista;Fotográfica
1971;Coloso Sereno;Animales;Elefantes;Tierra;verde, amarillo;Horizontal;Hall de Entrada;Moderno;Fuerza;Protagonista;Fotográfica
1973;Pradera en flor;Botanica;Flores;Pastel;amarillo, verde;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1975;Pétalos Serenos;Botanica;Flores;Pastel;rosa, violeta;Horizontal;Dormitorio;Nórdico;Romanticismo;Suave;Fotográfica
1977;Pétalos de Miel;Botanica;Flores;Pastel;amarillo, blanco;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1979;Pradera de ensueño;Botanica;Flores;Pastel;beige, rosa;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1981;Campo dorado;Botanica;Flores;Cálido;amarillo, dorado;Horizontal;Dormitorio;Clásico;Calma;Equilibrado;Pictórica
1983;Pétalos de Aurora;Botanica;Flores;Pastel;amarillo, rosa;Horizontal;Dormitorio;Nórdico;Calma;Suave;Digital/3D
1985;Campo pastel;Botanica;Flores;Pastel;rosa, naranja;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1987;Pétalos de Luz;Botanica;Flores;Oscuro;gris, blanco;Horizontal;Dormitorio;Minimalista;Calma;Suave;Fotográfica
1989;Pradera monocroma;Botanica;Flores;Oscuro;gris, blanco;Horizontal;Dormitorio;Minimalista;Calma;Suave;Ilustrativa
1990;Atardecer junto al cercado;Paisajes;Campo;Cálido;naranja, amarillo;Horizontal;Living;Clásico;Calma;Protagonista;Pictórica
1992;Lectura junto a la ventana;Paisajes;Bosque;Cálido;naranja, amarillo;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Fotográfica
1994;Descenso en la nieve;Hombre;General;Blanco y Negro;gris, plateado;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Fotográfica
1995;Patinaje en la ciudad;Animales;Ciervo;Blanco y Negro;blanco, negro;Horizontal;Living;Clásico;Alegría;Equilibrado;Fotográfica
1997;Ramas de invierno;Paisajes;Ciudades;Frío;verde, plateado;Horizontal;Dormitorio;Nórdico;Calma;Suave;Fotográfica
2000;Bosque de abedules;Paisajes;Ciudades;Frío;plateado, azul;Horizontal;Dormitorio;Nórdico;Calma;Suave;Fotográfica
2003;Vastedad Serena;Paisajes;General;Frío;violeta, naranja;Horizontal;Living;Moderno;Misterio;Protagonista;Fotográfica
2006;Serenidad Natural;Paisajes;General;Frío;plateado, violeta;Horizontal;Living;Moderno;Misterio;Protagonista;Collage/Mixta
2008;Río helado desde el aire;Paisajes;General;Frío;naranja, violeta;Horizontal;Living;Minimalista;Calma;Equilibrado;Fotográfica
2009;El Camino Infinito;Paisajes;General;Frío;violeta, naranja;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Fotográfica
2010;Paisaje del Alma;Paisajes;General;Frío;violeta, naranja;Horizontal;Living;Moderno;Inspiración;Protagonista;Fotográfica
2011;Un Mundo por Descubrir;Paisajes;General;Frío;blanco, naranja;Horizontal;Dormitorio;Nórdico;Romanticismo;Equilibrado;Fotográfica
2012;Paseo entre girasoles;Mujer;General;Cálido;amarillo, marrón;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2013;La Belleza del Silencio 2;Mujer;General;Pastel;rojo, naranja;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Pictórica
2014;Esencia Dorada 1;Mujer;General;Cálido;amarillo, marrón;Horizontal;Living;Boho;Inspiración;Protagonista;Pictórica
2015;Carrera entre girasoles;Mujer;General;Cálido;amarillo, naranja;Horizontal;Infantil/Juvenil;Boho;Alegría;Protagonista;Pictórica
2016;Mujer Eterna 2;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2017;Mujer de rojo entre girasoles;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
2018;Entre Luz y Flores;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2019;Niños entre girasoles;Mujer;General;Cálido;amarillo, naranja;Horizontal;Infantil/Juvenil;Boho;Alegría;Protagonista;Pictórica
2020;Mujer de rojo en el campo;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
2021;Mujer de naranja entre girasoles;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2022;Elegancia Atemporal 2;Mujer;General;Cálido;amarillo, naranja;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2023;Camino entre girasoles;Mujer;General;Cálido;amarillo, marrón;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2024;Mujer entre girasoles;Mujer;General;Cálido;amarillo, marrón;Horizontal;Living;Boho;Inspiración;Protagonista;Pictórica
2025;Esencia Dorada 2;Mujer;General;Vibrante;violeta, azul;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Pictórica
2026;Mujer Eterna 3;Mujer;General;Frío;azul, violeta;Horizontal;Hall de Entrada;Moderno;Inspiración;Protagonista;Pictórica
2027;Mirada Profunda;Mujer;General;Frío;violeta, azul;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Pictórica
2028;Poesía en la Mirada;Mujer;General;Frío;azul, marrón;Horizontal;Hall de Entrada;Moderno;Armonía;Protagonista;Pictórica
2029;Rostro de Ensueño;Mujer;General;Frío;dorado, marrón;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Pictórica
2030;Promesa de Libertad;Tematico;Estatua de la Libertad;Blanco y Negro;plateado, naranja;Vertical;Oficina;Clásico;Inspiración;Equilibrado;Ilustrativa
2033;Ciudad bajo la luna;Paisajes;General;Pastel;violeta, plateado;Horizontal;Living;Moderno;Misterio;Protagonista;Collage/Mixta
2035;Hojas en armonía;Botanica;Hojas;Metálico;verde, plateado;Vertical;Living;Nórdico;Calma;Equilibrado;Ilustrativa
2045;Elefante geométrico;Botanica;Hojas;Vibrante;dorado, marrón;Vertical;Living;Boho;Fuerza;Protagonista;Ilustrativa
2046;Andar Ancestral;Animales;Elefantes;Metálico;plateado, beige;Vertical;Dormitorio;Boho;Armonía;Equilibrado;Ilustrativa
2047;Voz de la Sabana;Animales;Elefantes;Metálico;dorado, plateado;Horizontal;Infantil/Juvenil;Boho;Armonía;Protagonista;Pictórica
2048;Memoria Ancestral;Animales;Elefantes;Pastel;gris, plateado;Horizontal;Infantil/Juvenil;Nórdico;Alegría;Equilibrado;Ilustrativa
2049;Sabiduría de la Sabana;Animales;Elefantes;Vibrante;verde, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Digital/3D
2050;Marcha Ancestral;Animales;Elefantes;Tierra;amarillo, naranja;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
2051;Mujer y elefante;Animales;Elefantes;Oscuro;plateado, verde;Horizontal;Living;Nórdico;Armonía;Equilibrado;Fotográfica
2052;Matriarca Eterna;Animales;Elefantes;Blanco y Negro;gris, plateado;Vertical;Hall de Entrada;Minimalista;Fuerza;Protagonista;Fotográfica
2053;Gigante de la Sabana;Animales;Elefantes;Frío;azul, plateado;Horizontal;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Pictórica
2054;Majestad Silenciosa;Animales;Elefantes;Metálico;violeta, plateado;Horizontal;Living;Boho;Inspiración;Protagonista;Ilustrativa
2055;Fuerza Serena;Animales;Elefantes;Vibrante;azul, amarillo;Vertical;Infantil/Juvenil;Boho;Alegría;Protagonista;Ilustrativa
2056;Alma de la Manada;Animales;Elefantes;Pastel;rosa, verde;Vertical;Infantil/Juvenil;Boho;Armonía;Protagonista;Ilustrativa
2057;Rosa acuarelada;Botanica;Flores;Pastel;rosa, rojo;Horizontal;Dormitorio;Nórdico;Romanticismo;Equilibrado;Ilustrativa
2058;Ramillete de rosas dibujado;Botanica;Flores;Neutro;rosa, beige;Horizontal;Dormitorio;Clásico;Romanticismo;Equilibrado;Ilustrativa
2059;La Elegancia Floral;Botanica;Flores;Neutro;beige, dorado;Horizontal;Dormitorio;Clásico;Romanticismo;Protagonista;Ilustrativa
2060;El Alma de la Flor;Botanica;Flores;Frío;rosa, azul;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
2061;Flor de Seda;Botanica;Flores;Pastel;beige, amarillo;Vertical;Dormitorio;Minimalista;Romanticismo;Suave;Ilustrativa
2062;Rosa roja sobre plata;Botanica;Flores;Neutro;rojo, plateado;Vertical;Dormitorio;Moderno;Romanticismo;Equilibrado;Ilustrativa
2063;Rosa al amanecer;Botanica;Flores;Neutro;dorado, azul;Vertical;Dormitorio;Boho;Romanticismo;Equilibrado;Ilustrativa
2064;El Jardín Delicado;Botanica;Flores;Cálido;beige, dorado;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
2065;Rosa fucsia;Botanica;Flores;Vibrante;rosa, rojo;Vertical;Oficina;Moderno;Inspiración;Protagonista;Ilustrativa
2066;Rosa gráfica magenta;Botanica;Flores;Frío;rosa, violeta;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2067;Encanto Silvestre;Botanica;Flores;Metálico;beige, rosa;Vertical;Dormitorio;Minimalista;Romanticismo;Suave;Ilustrativa
2068;Encanto de Pétalos;Botanica;Flores;Neutro;rosa, plateado;Vertical;Dormitorio;Moderno;Romanticismo;Equilibrado;Ilustrativa
2069;Flor de un Día;Botanica;Flores;Neutro;beige, rosa;Vertical;Dormitorio;Minimalista;Romanticismo;Suave;Ilustrativa
2070;Gracia Floral;Botanica;Flores;Cálido;rosa, rojo;Vertical;Dormitorio;Clásico;Romanticismo;Protagonista;Pictórica
2071;Caricia Floral;Botanica;Flores;Frío;violeta, rosa;Horizontal;Dormitorio;Clásico;Romanticismo;Protagonista;Pictórica
2072;Tesoro Silvestre;Botanica;Flores;Vibrante;rosa, violeta;Vertical;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
2073;Jardín Eterno;Botanica;Flores;Cálido;rosa, rojo;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2074;Estación Florida;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Dormitorio;Clásico;Romanticismo;Equilibrado;Fotográfica
2075;Flor Silvestre;Botanica;Flores;Pastel;rosa, beige;Horizontal;Dormitorio;Nórdico;Romanticismo;Equilibrado;Fotográfica
2076;Cosecha Floral;Botanica;Flores;Pastel;rosa, violeta;Vertical;Dormitorio;Nórdico;Romanticismo;Suave;Collage/Mixta
2077;Instante Floreado;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
2078;Luz entre Pétalos;Botanica;Flores;Pastel;rosa, violeta;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Collage/Mixta
2079;Ramillete Silvestre;Botanica;Flores;Neutro;rosa, beige;Horizontal;Dormitorio;Moderno;Romanticismo;Equilibrado;Ilustrativa
2080;Poesía Floral;Botanica;Flores;Vibrante;violeta, rosa;Vertical;Infantil/Juvenil;Moderno;Alegría;Protagonista;Collage/Mixta
2081;Escalera entre rosas;Botanica;Flores;Pastel;rosa, violeta;Vertical;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Digital/3D
2082;Belleza Silvestre;Botanica;Flores;Neutro;rosa, blanco;Vertical;Dormitorio;Boho;Romanticismo;Equilibrado;Collage/Mixta
2083;Aroma de Primavera;Botanica;Flores;Vibrante;amarillo, naranja;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
2084;Esencia de Pétalos;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2085;Vida en Flor;Botanica;Flores;Pastel;rosa, blanco;Vertical;Dormitorio;Nórdico;Romanticismo;Suave;Collage/Mixta
2086;Eterno Florecer;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Pictórica
2087;Encanto Floral;Botanica;Flores;Oscuro;rojo, rosa;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
2088;Primavera Silvestre;Botanica;Flores;Vibrante;rojo, rosa;Horizontal;Dormitorio;Moderno;Misterio;Protagonista;Fotográfica
2089;Despertar Floral;Botanica;Flores;Cálido;naranja, rojo;Vertical;Infantil/Juvenil;Moderno;Romanticismo;Protagonista;Ilustrativa
2090;Fragancia Silvestre;Botanica;Flores;Cálido;beige, rojo;Horizontal;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
2091;Ramillete de Ensueño;Botanica;Flores;Cálido;rosa, rojo;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2092;Rosa gráfica;Botanica;Flores;Cálido;rojo, rosa;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2094;Belleza Efímera;Botanica;Flores;Pastel;rosa, beige;Horizontal;Dormitorio;Elegante;Romanticismo;Equilibrado;Digital/3D
2095;Esencia Silvestre;Botanica;Flores;Cálido;rosa, rojo;Vertical;Dormitorio;Minimalista;Romanticismo;Equilibrado;Digital/3D
2096;Melodía de Pétalos;Botanica;Flores;Neutro;rojo, naranja;Vertical;Hall de Entrada;Moderno;Energía;Protagonista;Ilustrativa
2097;Fragancia Eterna;Botanica;Flores;Vibrante;rosa, rojo;Vertical;Dormitorio;Boho;Romanticismo;Equilibrado;Ilustrativa
2098;Danza de Pétalos;Botanica;Flores;Pastel;rosa, violeta;Horizontal;Dormitorio;Clásico;Romanticismo;Equilibrado;Collage/Mixta
2099;Delicadeza en Flor;Botanica;Flores;Pastel;rosa, azul;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Pictórica
2100;Jardín en Flor;Botanica;Flores;Pastel;rosa, beige;Horizontal;Dormitorio;Clásico;Romanticismo;Suave;Collage/Mixta
2101;Corazón Floral;Botanica;Flores;Blanco y Negro;rojo, blanco;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2102;Flores del Alma;Botanica;Flores;Vibrante;rosa, rojo;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2103;Ternura Floral;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Dormitorio;Clásico;Romanticismo;Protagonista;Fotográfica
2104;Fragancia de Primavera;Botanica;Flores;Cálido;rosa, rojo;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
2105;Rincón Florido;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2106;Jardín Efímero;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Collage/Mixta
2107;Rosa entre nubes;Botanica;Flores;Pastel;rosa, rojo;Vertical;Dormitorio;Boho;Romanticismo;Equilibrado;Ilustrativa
2108;Reflejo Floral;Botanica;Flores;Pastel;amarillo, violeta;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Fotográfica
2109;Rosas coral y oro;Botanica;Flores;Cálido;rosa, beige;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Digital/3D
2110;Rincón en Flor;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Nórdico;Romanticismo;Equilibrado;Collage/Mixta
2111;Rosa delicada;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Minimalista;Romanticismo;Suave;Ilustrativa
2112;Rosa carmesí;Botanica;Flores;Neutro;rojo, rosa;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
2113;Susurro de Pétalos;Botanica;Flores;Pastel;rosa, rojo;Horizontal;Dormitorio;Moderno;Romanticismo;Equilibrado;Collage/Mixta
2114;El Jardín Secreto;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Clásico;Romanticismo;Equilibrado;Fotográfica
2115;Rosa roja en contraste;Botanica;Flores;Oscuro;rojo, rosa;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2116;Color y Vida;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Digital/3D
2117;Florecer Silvestre;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Clásico;Romanticismo;Protagonista;Pictórica
2118;Jardín Interior 1;Botanica;Flores;Frío;rosa, rojo;Horizontal;Dormitorio;Moderno;Misterio;Equilibrado;Fotográfica
2119;Jardín Vivo;Botanica;Flores;Frío;rosa, violeta;Vertical;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2120;La distancia significa tan poco;Botanica;Flores;Pastel;rosa, marrón;Vertical;Dormitorio;Minimalista;Romanticismo;Suave;Ilustrativa
2121;Legado de mi Sangre;Mujer;Rostros étnicos;Vibrante;dorado, amarillo;Vertical;Hall de Entrada;Moderno;Fuerza;Protagonista;Pictórica
2122;Jinete entre girasoles;Mujer;General;Cálido;amarillo, marrón;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
2123;Dimensión Creativa;Abstracto;General;Metálico;plateado, gris;Horizontal;Living;Industrial;Elegancia;Protagonista;Abstracta
2124;Paso Firme y Libre;Animales;Caballos;Vibrante;naranja, marrón;Horizontal;Living;Moderno;Libertad;Protagonista;Pictórica
2125;Dualidad en blanco y negro;Mujer;Rostros étnicos;Metálico;plateado, gris;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Digital/3D
2127;Instinto Supremo;Animales;Felinos;Vibrante;naranja, amarillo;Vertical;Hall de Entrada;Industrial;Fuerza;Protagonista;Pictórica
2128;Reflejos de la Tierra;Paisajes;General;Cálido;naranja, amarillo;Horizontal;Living;Clásico;Calma;Protagonista;Fotográfica
2160;El Espíritu Libre;Animales;Caballos;Frío;plateado, marrón;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
2161;Cabalgata Eterna;Animales;Caballos;Frío;plateado, blanco;Horizontal;Living;Nórdico;Libertad;Protagonista;Fotográfica
2162;Libertad Galopante;Animales;Caballos;Oscuro;plateado, marrón;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
2163;Corazón Libre;Animales;Caballos;Cálido;marrón, naranja;Horizontal;Living;Industrial;Fuerza;Protagonista;Fotográfica
2164;Caballo junto al cercado;Animales;Caballos;Cálido;marrón, naranja;Horizontal;Living;Clásico;Calma;Equilibrado;Fotográfica
2165;Espíritu Indómito;Animales;Caballos;Pastel;plateado, gris;Horizontal;Living;Elegante;Libertad;Protagonista;Fotográfica
2166;Retrato ecuestre;Animales;Caballos;Oscuro;naranja, marrón;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
2167;Galope al atardecer;Animales;Caballos;Metálico;plateado, amarillo;Horizontal;Living;Elegante;Libertad;Protagonista;Fotográfica
2168;Aliento Salvaje;Animales;Caballos;Pastel;violeta, naranja;Horizontal;Living;Moderno;Libertad;Protagonista;Collage/Mixta
2169;Caballos en la pradera;Animales;Caballos;Oscuro;verde, amarillo;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
2170;Yegua y Potrillo 2;Animales;Caballos;Cálido;marrón, verde;Horizontal;Living;Nórdico;Armonía;Equilibrado;Fotográfica
2171;Mirada ecuestre;Animales;Caballos;Blanco y Negro;plateado, gris;Horizontal;Hall de Entrada;Minimalista;Fuerza;Protagonista;Fotográfica
2172;Ébano en Movimiento;Animales;Caballos;Oscuro;negro, plateado;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
2173;Contrastes de Invierno;Animales;Caballos;Blanco y Negro;violeta, negro;Horizontal;Living;Moderno;Libertad;Protagonista;Fotográfica
2174;Rienda Suelta;Animales;Caballos;Cálido;naranja, marrón;Horizontal;Living;Clásico;Libertad;Protagonista;Pictórica
2175;Caballos del Ocaso;Animales;Caballos;Cálido;naranja, violeta;Horizontal;Living;Moderno;Libertad;Protagonista;Collage/Mixta
2176;El Paso del Corcel;Animales;Caballos;Cálido;marrón, amarillo;Horizontal;Living;Clásico;Libertad;Protagonista;Fotográfica
2177;Brío Indomable;Animales;Caballos;Cálido;naranja, violeta;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
2178;La Fuente de la Vida;Botanica;Arboles;Metálico;amarillo, dorado;Horizontal;Hall de Entrada;Elegante;Inspiración;Protagonista;Digital/3D
2179;Promesa bajo el Árbol Rojo;Botanica;Arboles;Cálido;rojo, naranja;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2180;Árbol de la Abundancia 1;Botanica;Arboles;Pastel;violeta, naranja;Horizontal;Living;Boho;Armonía;Equilibrado;Ilustrativa
2181;Vibración Cromática;Abstracto;General;Frío;gris, amarillo;Horizontal;Living;Moderno;Calma;Equilibrado;Abstracta
2182;Composición Moderna;Abstracto;General;Metálico;gris, beige;Horizontal;Living;Elegante;Elegancia;Equilibrado;Abstracta
2183;Expresión Infinita;Abstracto;General;Metálico;plateado, gris;Horizontal;Living;Industrial;Elegancia;Protagonista;Abstracta
2184;Sinfonía Cromática;Abstracto;General;Cálido;naranja, amarillo;Horizontal;Living;Moderno;Alegría;Equilibrado;Abstracta
2185;Silencio Floral;Botanica;Flores;Vibrante;violeta, rosa;Horizontal;Living;Moderno;Alegría;Protagonista;Pictórica
2186;Vuelo de Pétalos;Botanica;Flores;Pastel;rosa, blanco;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
2187;Azul en Flor;Botanica;Flores;Frío;azul, amarillo;Horizontal;Living;Elegante;Elegancia;Protagonista;Pictórica
2188;Floración Eterna;Botanica;Flores;Vibrante;dorado, violeta;Horizontal;Living;Boho;Energía;Protagonista;Pictórica
2189;Corazón de León;Animales;Felinos;Vibrante;violeta, dorado;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Ilustrativa
